track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,711MCceyCBcFnzjGY4Q7Un,AC/DC,6mUdeDZCsExyJLMdAfDuwh,255493,1980-07-25,85,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,37i9dQZF1DX2LTcinqsO68,Old School Metal
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,07XSN3sPlIlB2L2XNcTwJw,KISS,4FA68GsblSfvKZZRfM1tI1,271240,1979-03-23,82,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,37i9dQZF1DX2LTcinqsO68,Old School Metal
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,3REUXdj5OPKhuDTrTtCBU0,241599,1984-01-04,79,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,37i9dQZF1DX2LTcinqsO68,Old School Metal
6imjJij6aCM0IbbODUzJQn,Kickstart My Heart,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,23krn1eEy7o3u9laLI1PLD,284026,1989-09-01,79,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,37i9dQZF1DX2LTcinqsO68,Old School Metal
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4qUMByJ3Pk94BFnCmGaUPS,293183,2020-09-18,79,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,37i9dQZF1DX2LTcinqsO68,Old School Metal
54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,7CGhx630DIjdJqaBDVKc5j,515386,1986-03-03,78,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,37i9dQZF1DX2LTcinqsO68,Old School Metal
7txxAtOMwLLnQTpKeBL6bp,Mother,34c4iQ5tkaZKu6Sv28BTde,Danzig,3elIDlrTtrgKfbxYVgp3uW,204866,1988-01-01,76,0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,37i9dQZF1DX2LTcinqsO68,Old School Metal
1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,7b85ve82Sh36a3UAx74wut,Twisted Sister,0dzqapIToiOhULGvzDKpXm,219666,1984-05-10,75,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,37i9dQZF1DX2LTcinqsO68,Old School Metal
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,711MCceyCBcFnzjGY4Q7Un,AC/DC,10v912xgTZbjAtYfyKWJCS,208400,1979-07-27,85,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,37i9dQZF1DX2LTcinqsO68,Old School Metal
6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,1DFr97A9HnbV3SKTJFu62M,Motörhead,3rxF05Aux0QTrN533Kjc91,166360,1980-11-08,75,0.342,0.91,4,-7.748,1,0.0758,4.02e-05,0.000121,0.0823,0.547,140.452,37i9dQZF1DX2LTcinqsO68,Old School Metal
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,1Yox196W7bzVNZI7RBaPnf,Megadeth,1w9opfGdFtR3ulNHxnnO1e,246733,1992-07-14,74,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,37i9dQZF1DX2LTcinqsO68,Old School Metal
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,07XSN3sPlIlB2L2XNcTwJw,KISS,1YCC4oZXg2zGn7pVSKVlGF,168840,1975-03-19,77,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,37i9dQZF1DX2LTcinqsO68,Old School Metal
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,3REUXdj5OPKhuDTrTtCBU0,210226,1984-01-04,74,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,37i9dQZF1DX2LTcinqsO68,Old School Metal
57bgtoPSgt236HzfBOd8kj,Thunderstruck,711MCceyCBcFnzjGY4Q7Un,AC/DC,4vu7F6h90Br1ZtYYaqfITy,292880,1990-09-24,84,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,37i9dQZF1DX2LTcinqsO68,Old School Metal
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,27T030eWyCQRmDyuvr1kxY,Scorpions,71cfSO0iO1fjgQLEb3Wc6C,252493,1984-03-27,74,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,37i9dQZF1DX2LTcinqsO68,Old School Metal
70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,7b85ve82Sh36a3UAx74wut,Twisted Sister,0dzqapIToiOhULGvzDKpXm,179760,1984-05-10,74,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,37i9dQZF1DX2LTcinqsO68,Old School Metal
5XcZRgJv3zMhTqCyESjQrF,Poison,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,033cvSPAuSU5ArRfIgQSDU,270080,1989-07-25,74,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,37i9dQZF1DX2LTcinqsO68,Old School Metal
1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,6r7LZXAVueS5DqdrvXJJK7,168405,1970-09-18,73,0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,37i9dQZF1DX2LTcinqsO68,Old School Metal
549Go7a66CX6k523uK9kUv,"Girls, Girls, Girls",0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,2KT9tWALjIRjnaGYDYPg3k,270426,1987-05-15,73,0.599,0.931,7,-4.653,1,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,37i9dQZF1DX2LTcinqsO68,Old School Metal
2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,14pVkFUHDL207LzLHtSA18,Pantera,5szY4sBOSD6IFjFN1RtWTe,243533,1990-07-20,73,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,37i9dQZF1DX2LTcinqsO68,Old School Metal
3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,3Q3rQ8FK1e9Fd9Gv9xm3CK,290960,1983,72,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,37i9dQZF1DX2LTcinqsO68,Old School Metal
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,5bqtZRbUZUxUps8mrO9tGY,153840,1980,72,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,37i9dQZF1DX2LTcinqsO68,Old School Metal
51YZAJhOwIC5Gg3jMbAmhZ,For Whom The Bell Tolls (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,2omIeSJEGQeKHPOpiXgfkr,309973,1984-07-27,72,0.512,0.86,0,-6.145,1,0.0703,0.00631,0.00528,0.0652,0.258,117.909,37i9dQZF1DX2LTcinqsO68,Old School Metal
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,711MCceyCBcFnzjGY4Q7Un,AC/DC,6mUdeDZCsExyJLMdAfDuwh,210173,1980-07-25,81,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,37i9dQZF1DX2LTcinqsO68,Old School Metal
3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,7DdEbYFPKTZ8KB4z6L4UnQ,214960,1978-02-10,70,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,37i9dQZF1DX2LTcinqsO68,Old School Metal
26fZwf1ImE4aUJ4XaqOkUg,No One Like You,27T030eWyCQRmDyuvr1kxY,Scorpions,6x75r5C54z1quun86Bbqbr,237466,1982-04-10,69,0.505,0.631,9,-10.433,0,0.038,0.0203,2.21e-05,0.141,0.835,118.178,37i9dQZF1DX2LTcinqsO68,Old School Metal
7w6PJe5KBPyvuRYxFkPssC,No More Tears,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,6eh82ojicL8RSJF7GkYTh7,443240,1991-09-17,68,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,37i9dQZF1DX2LTcinqsO68,Old School Metal
6VZivrPxu9MJ5rIPIERg56,Shout At The Devil,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,7xuz2r1QalMeEVkYuDfPgY,194986,1983-09-26,69,0.5,0.946,5,-5.428,1,0.072,0.0221,4.21e-05,0.068,0.45,94.544,37i9dQZF1DX2LTcinqsO68,Old School Metal
4E5xVW505akJX0wcKj8Mpd,Tornado Of Souls - Remastered 2004,1Yox196W7bzVNZI7RBaPnf,Megadeth,0qaLL09EtF1hiUis7PRvaJ,319266,1990-10-04,68,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,37i9dQZF1DX2LTcinqsO68,Old School Metal
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,711MCceyCBcFnzjGY4Q7Un,AC/DC,19AUoKWRAaQYrggVvdQnqq,214666,1976-05-14,78,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,37i9dQZF1DX2LTcinqsO68,Old School Metal
6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,3REUXdj5OPKhuDTrTtCBU0,282746,1984-01-04,70,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,37i9dQZF1DX2LTcinqsO68,Old School Metal
6xq5DxZWGgdStAxGAil0yw,Since You Been Gone,6SLAMfhOi7UJI0fMztaK0m,Rainbow,1xlTRhgWQSEvu9DPHVn8uJ,197160,1979-01-01,68,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-06,0.471,0.915,120.814,37i9dQZF1DX2LTcinqsO68,Old School Metal
0LAcM6I7ijW4VVW0aytl1t,One (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,2XbWaerVk9fjhEiGSrd6TF,446145,1988-09-07,72,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,37i9dQZF1DX2LTcinqsO68,Old School Metal
4f3RDq9nYPBeR1yMSgnmBm,You've Got Another Thing Coming,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,55MZQrenomrTq0aQneC7Pi,310080,1982,67,0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,37i9dQZF1DX2LTcinqsO68,Old School Metal
2E7W1X4maFFcjHrVrFA7Vs,Bark at the Moon,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,537qKeG5gbEvKJpQ4Qmszn,257120,1983-12-10,67,0.303,0.961,9,-5.333,0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,37i9dQZF1DX2LTcinqsO68,Old School Metal
3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,6r7LZXAVueS5DqdrvXJJK7,355303,1970-09-18,67,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,37i9dQZF1DX2LTcinqsO68,Old School Metal
4Z69VxUgbZyMX7uN6Xg0q9,Live Wire,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,6eADUk8en6omoudkkYsnoa,194586,1981-11-10,67,0.411,0.904,7,-6.652,0,0.063,9.37e-05,7.57e-06,0.565,0.679,112.24,37i9dQZF1DX2LTcinqsO68,Old School Metal
2JhJOPGvtqMpj5RQC8cIYf,Perfect Strangers,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,1FOmatanDRxS9EGcxjXKuO,328426,1984-09-16,67,0.521,0.721,2,-7.699,1,0.0254,0.00348,0.0113,0.391,0.611,97.578,37i9dQZF1DX2LTcinqsO68,Old School Metal
2AmEv442DGwSxMGZ9XEvBA,Rock Of Ages,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,3MJoDIkQxY0MTXE8fqzmPu,247828,1983-01-20,66,0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,37i9dQZF1DX2LTcinqsO68,Old School Metal
2ov8L95QD25TLpZAZPYWXL,Mr. Crowley,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4qUMByJ3Pk94BFnCmGaUPS,302647,2020-09-18,67,0.307,0.748,2,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,37i9dQZF1DX2LTcinqsO68,Old School Metal
1XxUDJp9zsjd6tBSvE3la4,Heavy Metal,1hXjTjJzZTXDZ75AclOo6N,Sammy Hagar,5EuL5NWA7SbMENWt8C16wn,230506,1982-01-06,65,0.276,0.639,2,-11.674,1,0.0471,0.0178,0.0,0.292,0.643,186.502,37i9dQZF1DX2LTcinqsO68,Old School Metal
2rd9ETlulTbz6BYZcdvIE1,War Pigs / Luke's Wall - 2012 - Remaster,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,6r7LZXAVueS5DqdrvXJJK7,474359,1970-09-18,66,0.332,0.623,9,-12.363,1,0.08,0.222,0.000895,0.278,0.413,183.097,37i9dQZF1DX2LTcinqsO68,Old School Metal
74BDVL4TC3P8wyrYViuVjO,Looks That Kill,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,7xuz2r1QalMeEVkYuDfPgY,247840,1983-09-26,65,0.485,0.949,0,-5.79,1,0.0404,0.00327,0.00631,0.115,0.742,135.972,37i9dQZF1DX2LTcinqsO68,Old School Metal
1Ab3hhOw1TJWDgO10vlxNZ,The Trooper - 2015 Remaster,6mdiAmATAx73kdxrNrnlao,Iron Maiden,6iVSpex7UohpwPOYZEYmvm,252733,1983-05-16,65,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,37i9dQZF1DX2LTcinqsO68,Old School Metal
5VZwMq6yaFb04PCTfdNY3K,I Want Out,4pQN0GB0fNEEOfQCaWotsY,Helloween,0C00ibrtAGw59osJUg5qOO,280213,1988,65,0.477,0.859,0,-8.625,1,0.0387,0.000333,0.000155,0.265,0.629,91.009,37i9dQZF1DX2LTcinqsO68,Old School Metal
2PpNgmrS9mAyrkRAwn6YPq,Rainbow in the Dark,4CYeVo5iZbtYGBN4Isc3n6,Dio,2ivNJLSx8Rbvnsvcn01Yt3,256933,1983,65,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,37i9dQZF1DX2LTcinqsO68,Old School Metal
2tAeN2TKlQLOoSPXtARzBV,Eruption - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,7DdEbYFPKTZ8KB4z6L4UnQ,102080,1978-02-10,65,0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,37i9dQZF1DX2LTcinqsO68,Old School Metal
01Mpj13vURSO3cCLprPt5T,Raining Blood,1IQ2e1buppatiN1bxUVkrk,Slayer,2DumvqHl78bNXuvU9kQfPN,254400,1986-01-01,65,0.294,0.995,1,-4.383,0,0.168,0.000489,0.331,0.128,0.0379,88.777,37i9dQZF1DX2LTcinqsO68,Old School Metal
31dqpLUModJWNbxrXu6TWd,Shot in the Dark,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,2IPIumpbhrtBvjyzIgGE9j,256293,1986-02-22,65,0.581,0.791,6,-7.262,1,0.0324,0.00835,6.02e-05,0.142,0.619,123.887,37i9dQZF1DX2LTcinqsO68,Old School Metal
0IXpUl1fn2QZcBavfuq0H4,Living After Midnight,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,5bqtZRbUZUxUps8mrO9tGY,210133,1980,64,0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,37i9dQZF1DX2LTcinqsO68,Old School Metal
7yDrKl1J4VWNbR4aLU3qJ7,I Love It Loud,07XSN3sPlIlB2L2XNcTwJw,KISS,3W0Q8WxZ6yc1nT7lhZuu9t,255426,1982-10-13,64,0.414,0.897,5,-6.406,0,0.0538,0.000402,1.85e-06,0.0809,0.263,170.916,37i9dQZF1DX2LTcinqsO68,Old School Metal
5DrNFzZZZVfXaEZCaceKnp,Seek & Destroy (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,0vNBQof86Lv5gLuf26ML7o,414720,1983-07-25,64,0.439,0.963,9,-5.508,1,0.277,0.0364,0.00896,0.0784,0.435,140.805,37i9dQZF1DX2LTcinqsO68,Old School Metal
5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,1EK3a0Yctg4d3nGQzE4Uty,342173,1972-03-25,64,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,37i9dQZF1DX2LTcinqsO68,Old School Metal
28clONjZmul6FjfO6tZQDE,Metal Health (Bang Your Head),1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,3Q3rQ8FK1e9Fd9Gv9xm3CK,316866,1983,64,0.494,0.933,2,-5.977,1,0.0808,0.0434,0.00108,0.228,0.507,121.201,37i9dQZF1DX2LTcinqsO68,Old School Metal
3U9gogDStAfWxSm91PJuxb,South Of Heaven,1IQ2e1buppatiN1bxUVkrk,Slayer,2UqJjz5eMYRzbbKToD3Peh,298533,1988-01-01,64,0.31,0.991,5,-3.769,0,0.316,0.000132,0.085,0.0969,0.0395,140.071,37i9dQZF1DX2LTcinqsO68,Old School Metal
57fqmDaokbxZ3TaB0jp39q,Holy Diver,4CYeVo5iZbtYGBN4Isc3n6,Dio,2ivNJLSx8Rbvnsvcn01Yt3,353786,1983,63,0.476,0.901,8,-6.751,1,0.0975,0.0642,0.158,0.0557,0.109,91.955,37i9dQZF1DX2LTcinqsO68,Old School Metal
0UCg6lnG2MXpuEpf8Pk1MV,Strutter,07XSN3sPlIlB2L2XNcTwJw,KISS,0NjpmoajQlllfKH9FaNliD,190866,1974-02-18,63,0.511,0.912,1,-5.618,1,0.0594,0.0247,0.0553,0.0943,0.833,131.339,37i9dQZF1DX2LTcinqsO68,Old School Metal
0sxYYT48UPkmrDx8p4Hnrl,Run to the Hills - 2015 Remaster,6mdiAmATAx73kdxrNrnlao,Iron Maiden,33d72N71hl9bXwT4zAcqUy,233506,1982-03-22,63,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,37i9dQZF1DX2LTcinqsO68,Old School Metal
6w8dBm5KlXxWejYrbGS1EJ,I Wanna Be Somebody,3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,25pbI5TFqt2tzGS4XSMnog,223533,1984,62,0.285,0.825,1,-7.049,0,0.0466,0.000826,0.0,0.268,0.516,164.611,37i9dQZF1DX2LTcinqsO68,Old School Metal
3Staqm5EYDnYBqcwuxrWjZ,Overkill,1DFr97A9HnbV3SKTJFu62M,Motörhead,5iw08epzFaKtmX3y2vRVU6,311133,1979-03-24,62,0.266,0.866,11,-7.885,1,0.112,5.44e-06,0.0185,0.0961,0.211,119.41,37i9dQZF1DX2LTcinqsO68,Old School Metal
2dbOYFfS7r7NAzquRvji9A,Balls to the Wall,3JDIAtVrJdQ7GFOX26LYpv,Accept,2twCPCDGJjVD90GWUjA8vN,342600,1983,61,0.544,0.739,9,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,37i9dQZF1DX2LTcinqsO68,Old School Metal
1aDNYyeU62BuQsBAY18i48,Stargazer,6SLAMfhOi7UJI0fMztaK0m,Rainbow,3uIT4I4Dy7Pq1j0aSjzPW9,506160,1976-01-01,61,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,37i9dQZF1DX2LTcinqsO68,Old School Metal
3D5ORNm9spaTcdRx50ksHx,Lay It Down,3tufWJzpCiAGleBt5TkmTn,Ratt,7CzsLoFBEMElxviJoApcAI,205560,1985,61,0.442,0.759,10,-13.475,1,0.0354,0.000402,0.0081,0.174,0.279,198.117,37i9dQZF1DX2LTcinqsO68,Old School Metal
5LO0sJCkNMZYLYeGOvblLu,In My Darkest Hour - Remastered,1Yox196W7bzVNZI7RBaPnf,Megadeth,5f4vbRLrRmoDH0zpdQnyrE,386600,1988-01-26,61,0.322,0.978,9,-5.446,1,0.131,8.66e-05,0.266,0.136,0.271,112.878,37i9dQZF1DX2LTcinqsO68,Old School Metal
76BYv24CcZt2u94JRjmATX,Madhouse,3JysSUOyfVs1UQ0UaESheP,Anthrax,0qEFMrunmeRHqzI9xAnu9L,259760,1985-10,61,0.329,0.885,9,-10.661,1,0.0904,0.0242,0.00433,0.735,0.481,163.538,37i9dQZF1DX2LTcinqsO68,Old School Metal
5ZIU2kT1wNjQNclQeVCz5O,Modern Day Cowboy,0dgnITyIAN4NrmUVisvxHU,Tesla,1VctZj1UuAgfqtnDcTlzGI,318226,1986-01-01,60,0.445,0.768,4,-8.836,1,0.0347,0.0127,2.58e-06,0.0925,0.32,112.796,37i9dQZF1DX2LTcinqsO68,Old School Metal
5clz8BOBulxx7q2yHxqOCk,Children of the Grave - 2014 Remaster,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,7pGb2cOGVz6vLyaZaKOQ7D,317206,1971-07-21,60,0.318,0.65,6,-13.928,1,0.0375,0.0802,0.132,0.0962,0.368,149.994,37i9dQZF1DX2LTcinqsO68,Old School Metal
7iEVmnzJr1V7duYKPWplzp,Bringin' On The Heartbreak,6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,2FC50FeHFVmksOYX1cymxr,273733,1981-07-11,60,0.329,0.676,9,-9.036,0,0.0324,0.0366,0.0,0.18,0.529,78.217,37i9dQZF1DX2LTcinqsO68,Old School Metal
3iC3Numiy9P3AkF7iioKmx,Wild Child,3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,6208JTIcyn2wSRjiRXMTUv,312400,1985,60,0.372,0.857,5,-7.816,0,0.0461,0.0604,9.42e-05,0.187,0.389,146.084,37i9dQZF1DX2LTcinqsO68,Old School Metal
2dHjSNCw10clC9oOld8tPn,I Surrender,6SLAMfhOi7UJI0fMztaK0m,Rainbow,6bLrltddpgzAPMlefww9Ex,241893,1981-02-03,61,0.49,0.86,7,-5.284,0,0.0573,0.132,0.0,0.215,0.795,132.673,37i9dQZF1DX2LTcinqsO68,Old School Metal
2ZS0wDcdfrJPC86u5aJGo9,Seventeen,2qQeKHrQJHLLbvDAOSO874,Winger,4aMtQDeDMAHBfh7cE87PWo,245266,1988,59,0.577,0.676,8,-11.931,1,0.0295,0.000895,2.29e-06,0.0625,0.676,95.98,37i9dQZF1DX2LTcinqsO68,Old School Metal
5LDZbklcDwQeeScf7dUlo4,Big City Nights,27T030eWyCQRmDyuvr1kxY,Scorpions,71cfSO0iO1fjgQLEb3Wc6C,249306,1984-03-27,59,0.532,0.723,9,-11.779,0,0.0333,0.00152,0.00425,0.078,0.866,137.662,37i9dQZF1DX2LTcinqsO68,Old School Metal
139RwLyp7r8F9ojvhGF5lC,The Number of the Beast - 2015 Remaster,6mdiAmATAx73kdxrNrnlao,Iron Maiden,33d72N71hl9bXwT4zAcqUy,290586,1982-03-22,59,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,37i9dQZF1DX2LTcinqsO68,Old School Metal
1j06ieEC2BOCM0fTmYhn2l,Alone Again,09hNSPPOxDop4FRdr6UEnq,Dokken,0opFMR8DprHzu1nPHhoHuL,262200,1984-09-11,59,0.298,0.612,3,-9.002,0,0.0379,0.0194,9.67e-05,0.0906,0.343,156.727,37i9dQZF1DX2LTcinqsO68,Old School Metal
4gVTozEmzwAUXpwj3jEetX,Highway Star,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,1EK3a0Yctg4d3nGQzE4Uty,368506,1972-03-25,59,0.298,0.895,9,-7.647,0,0.0547,0.0283,0.00574,0.305,0.544,173.737,37i9dQZF1DX2LTcinqsO68,Old School Metal
7xzmJPFQAn0O1ZYYtbGRlz,The Kids Are Back,7b85ve82Sh36a3UAx74wut,Twisted Sister,3KW5iWFnvhHtFoMHwWnUr5,198800,1983-06-15,59,0.557,0.843,0,-4.338,1,0.131,0.00366,1.83e-06,0.218,0.547,138.339,37i9dQZF1DX2LTcinqsO68,Old School Metal
4cuPWrSsjNLAkYRJwQLCzt,Killed by Death,1DFr97A9HnbV3SKTJFu62M,Motörhead,7sRhaLxwU2iUWuSBCNU5ba,279306,1984-09-15,59,0.387,0.942,2,-8.052,1,0.0442,0.00854,0.000437,0.491,0.251,134.558,37i9dQZF1DX2LTcinqsO68,Old School Metal
28TcG73tbc4iGrGBFjiBnR,Kings of Metal,4CzUzn54Cp9TQr6a7JIlMZ,Manowar,7lZkD6ntnGAhmWowltbOYB,223866,1988-11-01,59,0.575,0.881,9,-13.012,1,0.0357,0.000117,2.69e-05,0.147,0.699,132.127,37i9dQZF1DX2LTcinqsO68,Old School Metal
3Jl5GohfNwozDmpzmQBLDI,Heaven and Hell - 2008 Remaster,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,1Wk2g7TV0adbUZ53ruvIdL,419933,1980-04-25,58,0.329,0.673,3,-8.465,0,0.0296,0.0239,0.109,0.138,0.323,91.122,37i9dQZF1DX2LTcinqsO68,Old School Metal
0kZpg64mTDk3V6jhGGEd7M,Am I Demon,34c4iQ5tkaZKu6Sv28BTde,Danzig,3elIDlrTtrgKfbxYVgp3uW,297293,1988-01-01,57,0.373,0.924,1,-9.1,0,0.0553,0.00011,0.00776,0.0836,0.347,135.02,37i9dQZF1DX2LTcinqsO68,Old School Metal
4sAjWbPq6iSI6I0Ovr9CkY,2 Minutes to Midnight - 2015 Remaster,6mdiAmATAx73kdxrNrnlao,Iron Maiden,2HPWTaRPYl0Iu3lJrI5V2z,363586,1984-09-03,57,0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,0.595,94.233,37i9dQZF1DX2LTcinqsO68,Old School Metal
0WSRrGVg1gO33MKIBPgBV2,Fight Fire With Fire (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,2omIeSJEGQeKHPOpiXgfkr,284506,1984-07-27,57,0.28,0.986,0,-7.012,1,0.115,3.73e-05,0.688,0.071,0.16,91.025,37i9dQZF1DX2LTcinqsO68,Old School Metal
2W7CvGjipq3EmHqNGN7lN9,Breaking the Chains,09hNSPPOxDop4FRdr6UEnq,Dokken,7f89NbaCH568pUcYy6mqBq,231693,1983,57,0.526,0.9,4,-4.76,0,0.0531,0.00914,0.0,0.277,0.458,125.349,37i9dQZF1DX2LTcinqsO68,Old School Metal
3Rtv6zRNKpeSygXoaF9kCm,Beyond the Realms of Death,2tRsMl4eGxwoNabM08Dm4I,Judas Priest,0v6FGuCgvRotTNL1KoX297,409800,1978-10-27,57,0.287,0.716,11,-5.653,0,0.0311,0.0381,3.24e-05,0.164,0.544,172.123,37i9dQZF1DX2LTcinqsO68,Old School Metal
